"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022",
"Uganda","UGA","Imports of goods, services and primary income (BoP, current US$)","BM.GSR.TOTL.CD","","","","","","","","","","","","","","","","","","","","","449769699.299945","397898567.409943","524296624.459943","543437297.720057","405956286.93","389202147.1","530267054.180053","711810296.98","783910146.65","848820589.14","734100000","695600000","757900000","836700000","1221500000","1602820000","1740700000","1767160000","1954360000","1570800000","1574000000","1649200884.70671","1683991359.09132","1736630327.93608","2235303246.91933","2643536130.89538","3287270079.95252","4264158964.3136","5680655162.85666","5638780553.94424","6499961834.85344","7878152826.60513","8278141531.79129","8019222763.12321","8366279617.15809","7795519272.56554","7170599652.98266","8129958982.84792","9729862840.53579","10584544927.1248","10898082156.7785","11478582108.8048","",
"Ukraine","UKR","Imports of goods, services and primary income (BoP, current US$)","BM.GSR.TOTL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","17809000000","17959000000","20523000000","22693000000","18791000000","15214000000","18007000000","20216000000","20932000000","26865000000","35515000000","43695000000","54479000000","73858000000","103807000000","61101000000","76332000000","103078000000","110909000000","108153000000","77076000000","52216000000","58399000000","70379000000","81136000000","87438000000","71714000000","104004000000","87680000000",
"Upper middle income","UMC","Imports of goods, services and primary income (BoP, current US$)","BM.GSR.TOTL.CD","","","","","","","","","","","","","","","","","","","","","","","298126103641.729","273726800815.085","287300207422.75","288814160150.794","277378003487.158","306187666679.573","355928031659.058","400521143020.975","447522359963.92","486957209894.203","556380031311.4","645329707945.081","733938212428.013","893507201491.769","977605535563.725","979522938130.039","957487596115.887","947997751650.322","1136645233936.62","1127585131443.23","1165058023639.66","1495185742141.88","1887181223146.3","2275884401265.46","2697107595791.89","3264082730811.43","3955320554221.83","3243947431624.81","4287266958914.99","5284837878978.01","5545490303968.92","5932865548045.53","5921412080404.51","5158270532397.8","4963817719557.42","5635602890407.99","6317593648413.23","6213080493856.42","5586307992250.67","7225958805953.09","7757665218901.65",
"Uruguay","URY","Imports of goods, services and primary income (BoP, current US$)","BM.GSR.TOTL.CD","","","","","","","","","","","","","","","","","","","1065400000","1612600000","2311500000","2317600000","1929500000","1570700000","1515700000","1443300000","1586040000","1841460000","1866630000","2110020000","2239000000","2433290000","2894120000","3307250000","4010300000","4199600000","4623600000","5126100000","5290900000","4868800000","5034927325.3","4622189208.57975","2836294864.05963","3464333168.88658","4738654445.44897","5750023862.49227","7046980315.39466","8176327663.27955","12007083295.5418","9762400436.17756","12044270059.2927","14890745822.491","21860147433.2731","22006365839.8015","21749477508.2068","17805356984.0633","16124008789.3027","18490427283.7369","19302606625.0267","18120018381.5789","15024598641.3688","22116442397.8709","26548073393.9677",
"United States","USA","Imports of goods, services and primary income (BoP, current US$)","BM.GSR.TOTL.CD","","","","","","","","","","","59580000000","65960000000","78700000000","98540000000","137590000000","133030000000","162460000000","194210000000","229852000000","281667000000","333831000000","364235000000","355844000000","377603000000","474182000000","484056000000","530151000000","594438000000","663840000000","721679000000","759300000000","734627000000","765601000000","823907000000","951148000000","1080148700000","1159471900000","1286942300000","1356859100000","1524904000000","1803634000000","1663856000000","1695649000000","1842110000000","2165211000000","2500152000000","2881464000000","3124393000000","3270161000000","2525249000000","2928711000000","3287111000000","3367114000000","3376024000000","3522183000000","3411284000000","3381082000000","3642316000000","3968745000000","3999195000000","3585788000000","4314274000000","4997286000000",
"Uzbekistan","UZB","Imports of goods, services and primary income (BoP, current US$)","BM.GSR.TOTL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5245738839.53302","6104679571.03296","8806584714.13554","11715302811.8368","12116733596.183","12916248233.9849","15952676826.4523","17370923745.7367","17877086514.0913","16911444383.9059","15266441185.9996","15838738000.4626","17854790658.477","25141162450.8677","28808762584.7249","24416894636.1879","30129769148.7184","38924871374.4459",
"St. Vincent and the Grenadines","VCT","Imports of goods, services and primary income (BoP, current US$)","BM.GSR.TOTL.CD","","","","","","","","","","","","","","","","","","","38700000","53100000","65000000","68300000","76500000","81100000","89200000","92300000","113077777.777778","122029629.629629","152025925.925926","158088888.888888","167933333.333334","171829629.629629","174785185.185185","174029629.629629","185344444.444444","189962962.962963","199307407.407408","244277777.777778","265774074.074074","262588888.888889","222788888.888889","228314074.074074","235794444.444445","268985459.629629","306715063.703703","329192383.703703","365150755.555556","437529370.74074","463775848.518519","414739264.814814","414126889.259259","399090340","420059161.481481","443122505.555555","484988524.085666","440753744.541278","450873366.587548","439394715.519718","460234645.82649","435426358.264597","387324986.55569","447857642.921015","",
"Venezuela, RB","VEN","Imports of goods, services and primary income (BoP, current US$)","BM.GSR.TOTL.CD","","","","","","","","","","","2845000000","3267000000","3424000000","4291000000","6012000000","7748000000","9890000000","13843000000","16183000000","15548000000","17065000000","20110000000","23729000000","12703000000","14037000000","13691000000","13377000000","14182000000","18367000000","13226000000","12883000000","16456000000","20496000000","19343000000","16682000000","20715000000","18083000000","23777000000","25840000000","22408000000","25737000000","28515000000","21512000000","18061000000","27241000000","35699000000","48808000000","67999000000","73549000000","61875000000","63996000000","80535000000","98221000000","87366000000","73494000000","55614000000","33335000000","","","","","","",
"British Virgin Islands","VGB","Imports of goods, services and primary income (BoP, current US$)","BM.GSR.TOTL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Virgin Islands (U.S.)","VIR","Imports of goods, services and primary income (BoP, current US$)","BM.GSR.TOTL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Vietnam","VNM","Imports of goods, services and primary income (BoP, current US$)","BM.GSR.TOTL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","12858000000","14264000000","14300000000","14179000000","18107000000","18723000000","22346000000","27716000000","34590000000","40927189000","49806741800","69140100000","89182000000","76671000000","92314000000","114629000000","123392000000","144756000000","161758000000","183208000000","197091000000","239111000000","263060071000","279202753000","286053000000","355100000000","",
"Vanuatu","VUT","Imports of goods, services and primary income (BoP, current US$)","BM.GSR.TOTL.CD","","","","","","","","","","","","","","","","","","","","","","","84328144.8956597","86345998.5655905","99453508.6283036","112875598.971425","111571124.431859","124538014.028311","116664905.348889","106215456.354907","136518910.381543","150139872.193616","141132429.31771","138156371.518079","155483341.05756","164496754.504661","165153977.877578","160630189.681106","162454981.453985","182641473.505292","178792919.476739","172186329.818723","163992902.249911","191050019.348699","224439765.240525","258567878.401292","270729822.737676","313161861.182498","492793449.382016","345499300.29794","427427792.282006","466484528.631012","479484727.224615","450448421.191394","448689716.733585","513916573.588702","522805871.415852","558651132.761811","555735865.834358","520101698.525777","448717750.574185","530001293.809381","",
"World","WLD","Imports of goods, services and primary income (BoP, current US$)","BM.GSR.TOTL.CD","","","","","","","","","","","","","","","","","","","","2244257095155.08","2763496356642.43","2864639979040.1","2732295553024.5","2632079283410.45","2791282839520.7","2816649541287.61","3093332871374.5","3610777013306.83","4116533119926.84","4511433439340.67","5224280656319.21","5398315840285.71","5759282208921.76","5687526676004.04","6214128766530.22","7402538719074.41","7818647286155.55","8026729327416.72","8057108675706.84","8477632611342.85","9555195453440.58","9178520846571.59","9433351231469.43","10997905643039","13443533881274.8","15555178207516","18154829573012","21529628722757","24137502771387.8","18903738119130.6","22199611080877.9","26174062404753.5","26337488226197.8","27114871108310.1","27712685728296.4","24844535498468.5","24464434514038.8","26988108237373.9","29954264800329.8","29556659803649.2","26415249147042.1","32585024007249.7","36426000261339.6",
"Samoa","WSM","Imports of goods, services and primary income (BoP, current US$)","BM.GSR.TOTL.CD","","","","","","","","","","","","","","","","","","42540334.817547","55912215.4984427","78665308.39972","74273365.5156133","65748947.1951243","60157413.1857996","59394596.0115369","60059952.5749379","60264377.6177509","57555372.6718414","72949273.7514425","86938479.2615651","88177576.7831643","96478056.6717486","114593032.486918","135875144.024301","130074575.869552","101426520.834047","119907617.200989","127517445.210573","144332300.310689","128392200.867562","142564995.061649","","","","","219553855.993708","300155504.071513","328763343.374149","344346010.680592","376827769.213972","319791453.840917","419894633.964705","463556300.967684","423395339.130325","471782402.571778","455440050.871704","394650701.75702","432909540.635935","437769153.026876","462513477.649776","495336890.64935","406449672.708378","461257612.147032","545539731.741437",
"Kosovo","XKX","Imports of goods, services and primary income (BoP, current US$)","BM.GSR.TOTL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1656663179.06759","1804183174.80956","1988274031.6486","2531200873.38563","3235388050.83286","3134767106.9081","3379017018.15052","4062558865.99252","3592355515.43685","3651038640.2999","3912988629.45411","3386627121.23885","3575388762.28524","3943881789.35046","4675634561.05619","4584239397.07723","4332565844.96581","6300274639.38806","6927201265.06696",
