"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022",
"Mauritania","MRT","Exports of goods and services (current US$)","NE.EXP.GNFS.CD","","18098361.3022985","18926389.2913884","33594341.4663849","77479910.3150812","85405334.2868973","90846085.78684","93211737.321429","93804929.3732566","90845283.8797416","100097730.260227","106987210.318204","149725281.84416","183111504.138096","234683614.284589","214328859.061794","233122598.276033","207623923.649805","212820785.486055","250406342.3871","305883171.625008","394924852.033475","352134038.613718","422438652.910069","388242361.316454","479510830.527337","528194860.11547","523245199.476617","563821384.558148","573030753.886166","545201152.402337","587632427.924951","484196054.661354","468506026.888879","674865005.057657","867783157.164693","834998071.24725","691882197.734658","497095332.292824","448206612.91798","454082397.421768","445892170.624765","440241266.901164","392277306.771091","549736448.161367","785480557.228916","1660493771.4073","1761222687.4291","2166026250.68219","1755986368.90601","2574612499.35814","3394680228.37358","3247124765.69348","3290007741.29893","2464897183.91279","1862093499.58676","2170784093.46215","2346432986.52257","2734291920.6783","3353877718.77626","3417831537.85824","3943762108.32795","4821237124.66987",
"Mauritius","MUS","Exports of goods and services (current US$)","NE.EXP.GNFS.CD","","","","","","","","","","","","","","","","","357403437.143078","401979121.66482","438890038.240852","516795183.001264","579103474.153974","510935904.582557","508528358.132352","508533939.305379","506437042.601862","576008392.43878","885094522.584987","1214376214.09796","1381558262.28026","1400873893.15246","1723622124.94169","1779993046.81898","1912137867.88821","1900665938.53986","2018277280.90183","2369967186.83945","2811723453.96532","2573649386.92953","2738797089.94213","2771402016.41335","2849019364.4528","3136674437.58581","2982651358.38729","3257695157.69328","3508043767.20926","3829946648.55513","4107913653.93874","4553284958.53946","5102127336.1576","4352373919.73667","5125648055.50863","6040733715.48407","6276844520.5966","6462547938.29698","6867142329.19337","6183497020.54101","6193059549.93006","6603761592.29769","6792605733.41506","6362352008.14128","4489066492.2637","5077120863.72809","7244022133.05977",
"Malawi","MWI","Exports of goods and services (current US$)","NE.EXP.GNFS.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Malaysia","MYS","Exports of goods and services (current US$)","NE.EXP.GNFS.CD","1016914824.12369","921854684.766157","921528017.620598","1147581682.3471","1178941728.32072","1327248612.40429","1336395292.47992","1306341915.08854","1439622110.47642","1730355870.02351","1760409247.41489","1717415705.68652","1816243493.34424","3178858810.37152","4587741651.01678","4235509660.22652","5726370461.14002","6588432866.06826","8024467035.6488","11882427758.9815","14091706038.2584","13086963602.6282","13636256592.8043","15637264410.568","18420478106.0288","17131005319.4167","15613368498.8685","20240206431.7432","23426145729.2509","27728457120.3558","32783400341.9751","38245926680.2444","44957788510.6216","52793700310.2061","66398033836.3054","83462121212.1212","92359488035.6149","93294414081.9079","83529351814.1052","96016052631.5789","112369210526.316","102435789473.684","109221052631.579","117854210526.316","143927631578.947","162048889759.292","182517094350.921","205488216076.41","229656557581.814","184897279562.576","221687591457.52","254020011525.336","249353076892.375","244490751715.477","249470818567.919","209286952234.474","201164589989.215","223413843683.321","245967582280.051","238379876499.876","207798542897.938","256756159747.736","300001402697.727",
"North America","NAC","Exports of goods and services (current US$)","NE.EXP.GNFS.CD","","","","","","","","","","","79088275715.6493","83997200884.277","95050446037.1588","125346417600.264","165506033799.327","177265866728.219","194737275577.096","207851486311.981","241046661299.631","294766471563.854","356870063212.692","386863743741.016","363000309803.58","362729447364.052","402619241803.215","404668097320.069","423897612743.044","477263789166.29","578144481800.658","647293499377.694","702352980718.183","745175147843.767","789915724597.056","824743512791.899","912370247287.721","1033035552694.02","1103124915783.26","1205310901156.82","1208509230360.04","1278748120537.82","1427432125792.13","1339406902204.74","1304569886771.71","1367290473853.49","1561860308829.72","1736458203184.33","1940025319698.94","2165194170684.02","2372859423843","1977617277977.67","2332353724163.28","2669344411962.44","2775886329782.69","2850426980443","2953772656253.85","2767723780357.73","2716871379980.24","2910493528219.71","3099518396084.1","3106433259614.78","2640883468524.26","3161953966427.49","",
"Namibia","NAM","Exports of goods and services (current US$)","NE.EXP.GNFS.CD","","","","","","","","","","","","","","","","","","","","","1704794363.09961","1268734092.79926","1109299872.22572","1034886235.48938","885220579.871451","830115794.758873","1022542696.86516","1068825182.3644","1154170882.23166","1264270256.02652","1215303217.51748","1318535806.30967","1475204979.4049","1515171617.38029","1617132447.67961","1777948903.87184","1811265565.5827","1771936528.69653","1602303505.56328","1602755426.2969","1597766323.23038","1460500010.79274","1546274919.17081","2139525190.2492","2630328053.54125","2928965232.45876","3630154009.84173","4406968888.17486","4618182904.8211","4609153492.41123","5519309341.42765","5703110578.38843","5224430017.7218","4516479278.36452","4851942473.8106","4009342695.72247","3753721739.64279","4335454250.28185","4909459451.80101","4565372504.91404","3564381034.26719","3965087681.23665","4744571007.43211",
"New Caledonia","NCL","Exports of goods and services (current US$)","NE.EXP.GNFS.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","467633429.685851","448725651.442126","400878531.382694","370028606.741578","413150886.895246","564723562.650531","553535410.727418","542773774.755934","558407784.464251","672432821.770309","779113416.537777","616966474.373599","675306281.42522","1013166116.22114","1296529856.34543","1339258805.24246","1667538566.07636","2415310048.19526","1682427306.17246","1340540617.01346","1891549542.43788","2079691263.91441","1715324018.70689","1596111813.72562","1976646966.02567","1578920438.24195","1680830647.36576","1927265621.36811","","","","","",
"Niger","NER","Exports of goods and services (current US$)","NE.EXP.GNFS.CD","31918254.3018471","39451760.951098","49364165.6016969","54590795.5203835","54007616.9496815","63869422.7237941","87454924.8238917","56105882.4568806","51153496.9216281","58566572.7889542","70011507.8582503","85780084.4197826","105576519.399419","146829467.234328","125912801.348758","201836608.207576","237000514.996662","253675833.647367","399776062.569213","602012070.958073","616701297.691823","524397196.800796","423104824.871847","375494052.140486","334702553.939191","297998034.807825","380827485.602617","464530514.638353","417302495.521633","361801928.618402","529264180.956585","394885756.14961","398954556.5845","333024229.990086","254680843.13121","334744118.84259","367972056.939934","310060812.80281","369279336.704725","321173939.080655","321460765.555322","329494483.967819","331604228.971988","450538549.07488","536185487.648767","631697899.159412","659728358.594882","748906702.89812","961860897.191528","1101191244.22468","1270669544.90412","1341345173.44355","1517787334.98074","1736088772.27355","1732190087.82307","1381730102.41084","1266928596.21345","1486988874.77473","1515939652.63221","1475283046.32483","1413658345.62179","1533845409.99328","1404492785.79596",
"Nigeria","NGA","Exports of goods and services (current US$)","NE.EXP.GNFS.CD","387790745.038818","410326116.033684","405965117.776339","453495798.783079","510987895.809237","639939744.280078","663039735.049322","576379769.678644","516319793.67861","755719698.014408","1054759578.51807","994778761.061947","1346273637.37486","2413613861.38614","6256020278.83397","5094309927.36077","6613959390.86294","8962875536.48069","7142147922.99899","11728083700.4405","18859387228.6079","14128557783.9433","9556562612.73946","5372793302.44648","4666830479.39743","5233610302.31645","2876808721.43845","6767637248.2239","5545310670.59934","11111113802.5032","11333885339.7422","11909681731.681","11458720923.9295","5568907261.56157","4584122503.74622","10643648054.3438","11760052946.25","15602035915.9814","9907407840.90909","12666764118.4664","25017784316.3534","20914343221.5887","22090304877.7263","28019123722.3396","27497518511.0277","36950462118.8005","70382678168.1743","59092401901.9923","87143789749.1539","54961140554.8097","94172012907.6393","131041638403.258","146367018678.386","93880662175.3761","105851512076.482","52587763138.4559","37300993198.2155","49491582468.2241","65356458031.7124","67480782125.9903","35087257884.8152","47338716492.0487","",
"Nicaragua","NIC","Exports of goods and services (current US$)","NE.EXP.GNFS.CD","53745065.4200111","57134379.4210495","71175903.9499193","85701581.7713437","100227288.352473","165339902.758583","164627048.598466","173891683.808724","184888776.183655","182894687.380284","208130437.237122","217911327.618486","310040793.287657","308310584.52413","442345369.746566","443524241.264429","606080024.766069","714673957.070859","732135141.820715","658777311.697913","519538167.543045","552951119.646258","392200153.439252","534109824.643364","512628153.855422","396280490.083747","368698847.695709","453312552.502752","473058950.448196","329660035.506307","251842578.708259","324886597.938144","309280000","358807189.542484","507617767.857143","666412217.795485","725843473.621814","852512855.341031","896202984.284783","899778094.834886","1026990189.1253","1013628825.18336","984614526.315789","1102014234.63983","1336449667.29441","1541273602.93236","2114713699.51112","2454453472.16142","2928933688.75123","2820032504.56629","3544315870.20874","4400098522.17967","4999476883.19395","4965868669.55309","5347106311.86158","5113357775.06041","5165864022.36151","5698922973.4247","5506729335.87359","5689736410.04132","5312805055.08787","6593582499.98459","7800989983.71338",
"Netherlands","NLD","Exports of goods and services (current US$)","NE.EXP.GNFS.CD","","","","","","","","","","13972084310.0845","16465200584.4037","19350190476.1905","23722776709.6951","32626108308.3714","43954645462.7429","47607896479.6096","53008237206.201","58357365538.2958","68367971073.5384","85992004833.5714","98396865440.0355","90098907533.3392","87011672856.3176","83768991583.6615","84042709478.022","86170340366.242","102009544882.173","121177275892.08","135505378526.034","142167905019.225","173218737746.581","180482201791.608","193735315789.474","186010106786.901","207519415183.436","258811419160.033","258529411764.706","251587982832.618","259915574316.818","267805108493.051","275675255568.628","273187605384.646","285020505779.608","343889726621.568","412634739877.221","449808302518.288","500418911117.646","583600256785.492","664344657500.781","542407172566.015","591502959466.682","683507099348.255","666972343230.469","700689843247.458","718890300914.888","632814005706.64","623603755002.743","695378637220.007","774043642951.358","751253595615.672","712054191887.927","840459995302.312","918145736247.085",
"Norway","NOR","Exports of goods and services (current US$)","NE.EXP.GNFS.CD","","","","","","","","","","","4506738193.42893","4897316176.21531","5877585833.12209","8189622779.27845","10509037030.0198","11586890360.3452","12652944035.6002","13926176390.3308","16484939816.4928","20451942448.1876","27018813685.7541","26748458423.7178","25341827594.942","25115651172.2888","25803476709.4548","27037419015.4305","26002936771.5122","29427454007.0798","32313877330.7691","37392425229.9225","46392649323.9204","47029878793.4645","47881560881.5994","44244613063.2665","46713293418.0381","55671709250.0211","64479900565.5207","64600750157.7801","56686742616.6461","62333799123.5394","78206019384.2008","78382240568.453","79284761416.1323","91002299835.457","109051798739.028","134661078773.768","154505925155.925","172966676144.441","214876063829.787","154453167240.922","173068854267.2","208873153090.91","211710700472.712","209676255319.149","199328220047.606","149733264441.459","133315000000","147570139028.813","168091730710.114","149767159090.909","118415966014.692","204635622817.229","322498569818.844",
